,dteday,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,StandardizedTemp,StandardizedHumidity,StandardizedWindspeed,LogCasual,TempCategory,season_orig,Season_1,Season_2,Season_3,Season_4,fakeNaNvals,WindspeedImputed,HolidayUsage,InteractionTerm,WindSpeedCategory,WeekdayEncoded
466,2012-04-11,1,4,0,3,1,1,0.36081295233139526,0.33892813375855707,0.469565,0.295274,482,4380,4862,-0.8013547679333567,-1.1116342680805325,1.3521376452073084,6.1779441140506,31-40,2,0,1,0,0,2,0.295274,0,0.16942513396149161,High,551.1442307692307
467,2012-04-12,1,4,0,4,1,1,0.42162513211235486,0.40499305353555604,0.46625,0.290429,663,4746,5409,-0.5347405400038044,-1.13490900697275,1.2896197984925086,6.4967749901858625,41-50,2,0,1,0,0,2,0.290429,0,0.19658271784738546,High,590.9615384615385
468,2012-04-13,1,4,0,5,1,1,0.4776973411555311,0.4630167712749256,0.408333,0.155471,1252,5146,6398,-0.2889074063092341,-1.5415464285174147,-0.45182159612791983,7.132497551660044,41-50,2,0,1,0,0,2,0.155471,0,0.19505958840606147,Medium,752.2884615384615
469,2012-04-14,1,4,0,6,0,1,0.5431149183725702,0.5367711069083455,0.502917,0.190917,2795,4665,7460,-0.002102083665567866,-0.8774686296089673,0.005558712365950269,7.9355873855892,51-75,2,0,1,0,0,2,0.190917,0,0.2731417254031779,Medium,1465.2571428571428
470,2012-04-15,1,4,0,0,0,1,0.6822574820886671,0.6494988884606783,0.507917,0.225129,2846,4286,7132,0.6079301061182453,-0.8423634427428774,0.4470160027285378,7.953669778649798,51-75,2,0,1,0,0,2,0.225129,0,0.3465301735300295,High,1338.2952380952381
471,2012-04-16,1,4,1,1,0,1,0.7539053047549482,0.7033825553958226,0.561667,0.284829,1198,5172,6370,0.9220502213946424,-0.4649826839324114,1.2173597486260732,7.088408778675395,76-100,2,0,1,0,0,2,0.284829,1198,0.4234437308057975,High,674.1333333333333
472,2012-04-17,1,4,0,2,1,1,0.6843333998723548,0.6818054611916836,0.390417,0.273629,989,5702,6691,0.6170313950234723,-1.6673353340959878,1.0728396488932024,6.8966943316227125,51-75,2,0,1,0,0,2,0.273629,0,0.2671753929779651,High,556.1826923076923
473,2012-04-18,1,4,0,3,1,2,0.5036562818443421,0.4961345524387183,0.569167,0.167912,347,4020,4367,-0.17509759132570069,-0.412324903633277,-0.2912881532014333,5.849324779946859,51-75,2,0,1,0,0,2,0.167912,0,0.28666453496849864,Medium,551.1442307692307
474,2012-04-19,1,4,0,4,1,1,0.5472679999890349,0.5433999136811221,0.6125,0.0659292,846,5719,6565,0.016105957103410305,-0.10808229113962252,-1.60723140561549,6.740519359606223,51-75,2,0,1,0,0,2,0.0659292,0,0.3352016499932839,Low,590.9615384615385
475,2012-04-20,1,4,0,5,1,1,0.5825735549007983,0.5732347946986347,0.694583,0.149871,1340,5950,7290,0.17089342399456495,0.46822551956622693,-0.5240816459943552,7.200424892944957,51-75,2,0,1,0,0,2,0.149871,0,0.40464568748366114,Low,752.2884615384615
476,2012-04-21,1,4,0,6,0,1,0.6365686001111974,0.6088675845310689,0.6829170000000001,0.28358700000000003,2541,4083,6624,0.40761980582538354,0.38631809757026725,1.201333501852125,7.840312983320164,51-75,2,0,1,0,0,2,0.28358700000000003,0,0.43472351868213865,High,1465.2571428571428
477,2012-04-22,1,4,0,0,0,3,0.42058717322051103,0.4074870600441256,0.835417,0.344546,120,907,1027,-0.5392911844564179,1.4570262969860057,1.987922855389275,4.787491742782046,41-50,2,0,1,0,0,2,0.344546,0,0.35136567449035966,High,1338.2952380952381
478,2012-04-23,1,4,0,1,1,2,0.32713349148188386,0.2914776909805173,0.7666669999999999,0.303496,195,3019,3214,-0.9490130739473691,0.9743299775772701,1.4582308827076358,5.272999558563747,31-40,2,0,1,0,0,2,0.303496,0,0.2508024525139414,High,674.1333333333333
479,2012-04-24,1,4,0,2,1,1,0.44135382735192386,0.4281991277802922,0.454167,0.249383,518,5115,5633,-0.44824551765300197,-1.2197442015533428,0.7599794401322032,6.249975242259483,41-50,2,0,1,0,0,2,0.249383,0,0.2004483437069412,High,556.1826923076923
480,2012-04-25,1,4,0,3,1,1,0.5202711004083802,0.5135650326636094,0.427917,0.118792,655,5541,6196,-0.10225450233273584,-1.4040464326003141,-0.925112019172739,6.484635235635252,51-75,2,0,1,0,0,2,0.118792,0,0.22263284847345283,Low,551.1442307692307
481,2012-04-26,1,4,0,4,1,2,0.5472679999890349,0.5309784486334419,0.7566669999999999,0.176625,475,4551,5026,0.016105957103410305,0.9041196038450904,-0.1788592577574597,6.163314804034641,51-75,2,0,1,0,0,2,0.176625,0,0.414099635747703,Medium,590.9615384615385
482,2012-04-27,1,4,0,5,1,1,0.4963880775032566,0.4903576457838689,0.400833,0.347633,1014,5219,6233,-0.20696302841104358,-1.5942042088165496,2.0277562078781477,6.921658184151129,41-50,2,0,1,0,0,2,0.347633,0,0.19896872226986284,High,752.2884615384615
483,2012-04-28,1,4,0,6,0,2,0.39566619142354376,0.39173543999000293,0.489583,0.129975,1120,3100,4220,-0.6485503549873384,-0.9710871419434554,-0.7808112803055338,7.02108396428914,31-40,2,0,1,0,0,2,0.129975,0,0.19371144099571283,Low,1465.2571428571428
484,2012-04-29,1,4,0,0,0,1,0.49742603639510025,0.4870550561125212,0.587083,0.11690799999999998,2229,4075,6304,-0.20241238395843086,-0.28653599805470364,-0.9494223645206613,7.709308333385869,41-50,2,0,1,0,0,2,0.11690799999999998,0,0.29203036972494467,Low,1338.2952380952381
485,2012-04-30,1,4,0,1,1,2,0.5046954867852754,0.496998266271686,0.57,0.171638,665,4907,5572,-0.17054148391456211,-0.4064763795013866,-0.24320941287958706,6.499787040655854,51-75,2,0,1,0,0,2,0.171638,0,0.28767642746760697,Medium,674.1333333333333
486,2012-05-01,1,5,0,2,1,2,0.6905636453215966,0.6536284381848673,0.659583,0.156096,653,5087,5740,0.6443461876562027,0.22248921150359877,-0.4437568584196121,6.481577129276431,51-75,2,0,1,0,0,2,0.156096,0,0.4554840408721547,Medium,556.1826923076923
487,2012-05-02,1,5,0,3,1,1,0.6293003957701119,0.6022715936334052,0.797083,0.138058,667,5502,6169,0.3757543687400404,1.1878818503210684,-0.6765116404715344,6.502790045915623,51-75,2,0,1,0,0,2,0.138058,0,0.501604647361628,Low,551.1442307692307
488,2012-05-03,1,5,0,4,1,2,0.6241081092127139,0.6014131303404555,0.768333,0.133696,764,5657,6421,0.3529902205599237,0.9860270258410524,-0.7327970578853541,6.638567789166521,51-75,2,0,1,0,0,2,0.133696,0,0.4795228558757321,Low,590.9615384615385
489,2012-05-04,1,5,0,5,1,1,0.7082164227774783,0.6718688142075413,0.7354169999999999,0.162938,1069,5227,6296,0.7217399211017798,0.7549225596642087,-0.35547056177922803,6.974478911025045,51-75,2,0,1,0,0,2,0.162938,0,0.5208343969897447,Medium,752.2884615384615
490,2012-05-05,1,5,0,6,0,2,0.7009482184363929,0.6635873999640862,0.7566669999999999,0.152992,2496,4387,6883,0.689874484016437,0.9041196038450904,-0.4838095717741509,7.822444729489319,51-75,2,0,1,0,0,2,0.152992,0,0.53038438559961,Medium,1465.2571428571428
491,2012-05-06,1,5,0,0,0,2,0.6272232319373346,0.6138765997082799,0.74,0.149879,2135,4224,6359,0.36664761687628816,0.7870999739456674,-0.5239784173516888,7.666221925662725,51-75,2,0,1,0,0,2,0.149879,0,0.4641451916336276,Low,1338.2952380952381
492,2012-05-07,1,5,0,1,1,2,0.5960720046911256,0.5881555167949023,0.664167,0.23072099999999998,1008,5265,6273,0.23007365371263802,0.2546736468224293,0.5191728239523068,6.915723448631314,51-75,2,0,1,0,0,2,0.23072099999999998,0,0.3958913551396908,High,674.1333333333333
493,2012-05-08,1,5,0,2,1,2,0.6511062548424583,0.6279664238466927,0.6858330000000001,0.29602900000000004,738,4990,5728,0.47135614295459616,0.40679144255057104,1.3618798483589447,6.6039438246004725,51-75,2,0,1,0,0,2,0.29602900000000004,0,0.4465501560773678,High,556.1826923076923
494,2012-05-09,1,5,0,3,1,2,0.6427988455604392,0.6221304486166401,0.744167,0.216412,620,4097,4717,0.4349345984581135,0.8163566366798669,0.334535492963231,6.429719478039138,51-75,2,0,1,0,0,2,0.216412,0,0.47834968850417536,High,551.1442307692307
495,2012-05-10,1,5,0,4,1,1,0.5566133681628975,0.5417420556704257,0.552083,0.31406300000000004,1026,5546,6572,0.057078146052505205,-0.5322723061173326,1.5945830160895336,6.933423025730715,51-75,2,0,1,0,0,2,0.31406300000000004,0,0.30729677813547696,High,590.9615384615385
496,2012-05-11,1,5,0,5,1,1,0.5908797181337274,0.5798741025514473,0.360417,0.236937,1319,5711,7030,0.2073095055325203,-1.8779664552925268,0.5993814793040505,7.1846291527173145,51-75,2,0,1,0,0,2,0.236937,0,0.21296309537060362,High,752.2884615384615
497,2012-05-12,1,5,0,6,0,1,0.6293003957701119,0.6113563404996204,0.480417,0.123133,2622,4807,7429,0.3757543687400404,-1.0354419705063713,-0.869097576945918,7.871692664323645,51-75,2,0,1,0,0,2,0.123133,0,0.3023266082346898,Low,1465.2571428571428
498,2012-05-13,1,5,0,0,0,1,0.6895256864297532,0.6644143600169278,0.57625,0.225117,2172,3946,6118,0.6397955432035909,-0.36259489591877375,0.4468611597645385,7.683403681053826,51-75,2,0,1,0,0,2,0.225117,0,0.3973391768051453,High,1338.2952380952381
499,2012-05-14,1,5,0,1,1,2,0.6407216817276621,0.6180284642275459,0.789583,0.212692,342,2501,2843,0.42582784659436174,1.135224070021934,0.2865341741233845,5.834810737062605,51-75,2,0,1,0,0,2,0.212692,0,0.5059029476235727,Medium,674.1333333333333
500,2012-05-15,1,5,0,2,1,2,0.6884877275379091,0.6528185423870844,0.794583,0.147392,625,4490,5115,0.6352448987509762,1.170329256888024,-0.5560696216405864,6.437751649736401,51-75,2,0,1,0,0,2,0.147392,0,0.5470606440102544,Low,556.1826923076923
501,2012-05-16,1,5,0,3,1,1,0.7196389547841182,0.6785081220603539,0.697917,0.122512,991,6433,7424,0.7718188619146269,0.49163365816853605,-0.8771107003328925,6.898714534329988,51-75,2,0,1,0,0,2,0.122512,0,0.5022482604060674,Low,551.1442307692307
502,2012-05-17,1,5,0,4,1,1,0.6656426635246293,0.6478423430849863,0.52,0.22947499999999998,1242,6142,7384,0.535087017125282,-0.7575282481622844,0.5030949628570249,7.124478262493424,51-75,2,0,1,0,0,2,0.22947499999999998,0,0.34613418503280724,High,590.9615384615385
503,2012-05-18,1,5,0,5,1,1,0.6293003957701119,0.6196311915680527,0.523333,0.136817,1521,6118,7639,0.3757543687400404,-0.7341271305973487,-0.6925249836651498,7.327123292259293,51-75,2,0,1,0,0,2,0.136817,0,0.32933366401956,Low,752.2884615384615
504,2012-05-19,1,5,0,6,0,1,0.6739500728066483,0.6403537603842554,0.45625,0.083975,3410,4884,8294,0.5715085616217641,-1.2051193807049296,-1.3743759756369682,8.134467570277563,51-75,2,0,1,0,0,2,0.083975,0,0.30748972071803327,Low,1465.2571428571428
505,2012-05-20,1,5,0,0,0,1,0.6999090134954593,0.6627460009261953,0.530417,0.254367,2704,4425,7129,0.6853183766052975,-0.6843901018454728,0.824290884513331,7.902487437162855,51-75,2,0,1,0,0,2,0.254367,0,0.37124363921122105,High,1338.2952380952381
506,2012-05-21,1,5,0,1,1,2,0.6718729089738711,0.6387247803436583,0.81125,0.233204,630,3729,4359,0.5624018097580119,1.2873488867874476,0.5512124139198711,6.4457198193855785,51-75,2,0,1,0,0,2,0.233204,0,0.5450568974050529,High,674.1333333333333
507,2012-05-22,1,5,0,2,1,2,0.6926408091543738,0.6586217017420243,0.765833,0.118167,819,5254,6073,0.6534529395199544,0.968474432408007,-0.9331767568810465,6.70808408385307,51-75,2,0,1,0,0,2,0.118167,0,0.5304471887971215,Low,556.1826923076923
508,2012-05-23,1,5,0,3,1,2,0.7009482184363929,0.6635926505041044,0.7745830000000001,0.102,766,4494,5260,0.689874484016437,1.0299085094236653,-1.141788940129379,6.641182169740591,51-75,2,0,1,0,0,2,0.102,0,0.5429425738811166,Low,551.1442307692307
509,2012-05-24,1,5,0,4,1,1,0.7424827727483083,0.6925861324837261,0.716667,0.17289600000000002,1059,5711,6770,0.8719712805817953,0.6232781089163731,-0.22697670882030552,6.9650803456014065,51-75,2,0,1,0,0,2,0.17289600000000002,0,0.5321129012972119,Medium,590.9615384615385
510,2012-05-25,1,5,0,5,1,1,0.7736339999945174,0.7199270069926692,0.747083,0.14055,1417,5317,6734,1.0085452437454459,0.8368299816601708,-0.6443559182809704,7.256297239690681,76-100,2,0,1,0,0,2,0.14055,0,0.5779688096179041,Low,752.2884615384615
511,2012-05-26,1,5,0,6,0,1,0.789209613617622,0.7398357421060757,0.7325,0.198992,2855,3681,6536,1.0768322253272713,0.7344421936465331,0.10975512355728356,7.956827122090111,76-100,2,0,1,0,0,2,0.198992,0,0.5780960419749082,Medium,1465.2571428571428
512,2012-05-27,1,5,0,0,0,1,0.786094490893001,0.7381673830153432,0.6970829999999999,0.215171,3283,3308,6591,1.0631748290109058,0.4857781129992714,0.3185221497696156,8.096512917501594,76-100,2,0,1,0,0,2,0.215171,0,0.5479731059951657,Medium,1338.2952380952381
513,2012-05-28,1,5,1,1,0,1,0.8141305954145892,0.7878834338111675,0.67625,0.196521,2557,3486,6043,1.1860913958581916,0.33950884140302245,0.0778703765537189,7.846589975291186,76-100,2,0,1,0,0,2,0.196521,2557,0.550555815149116,Medium,674.1333333333333
514,2012-05-29,1,5,0,2,1,1,0.8265910863130729,0.7796033322027172,0.684583,0.2954,880,4863,5743,1.240720981123652,0.398015145834048,1.3537634963293035,6.779921907472252,76-100,2,0,1,0,0,2,0.2954,0,0.5658702056414624,High,556.1826923076923
515,2012-05-30,1,5,0,3,1,2,0.7445599365810855,0.6983997929187017,0.67,0.134329,745,6110,6855,0.8810780324455476,0.29562735782041033,-0.7246290915343803,6.61338421837956,51-75,2,0,1,0,0,2,0.134329,0,0.49885515750932735,Low,551.1442307692307
516,2012-05-31,1,5,0,4,1,1,0.7736339999945174,0.7249150200098081,0.492917,0.195279,1100,6238,7338,1.0085452437454459,-0.9476790033411466,0.06184412977977025,7.003065458786462,76-100,2,0,1,0,0,2,0.195279,0,0.38133735037529753,Medium,590.9615384615385
517,2012-06-01,1,6,0,5,1,2,0.7414448138564647,0.6942426778594178,0.755417,0.23756300000000002,533,3594,4127,0.8674206361291826,0.8953433071285689,0.6074591205926915,6.278521424165844,51-75,2,0,1,0,0,2,0.23756300000000002,0,0.560100016949009,High,752.2884615384615
518,2012-06-02,1,6,0,6,0,1,0.6531821726261456,0.6395399266814592,0.549167,0.186562,2795,5325,8120,0.4804574318598216,-0.5527456510976364,-0.05063637998553658,7.9355873855892,51-75,2,0,1,0,0,2,0.186562,0,0.3587060941945825,Medium,1465.2571428571428
519,2012-06-03,1,6,0,0,0,1,0.6770651955312693,0.651150183296352,0.493333,0.184087,2494,5147,7641,0.5851659579381295,-0.9447582517938877,-0.08257274131043447,7.821643126239982,51-75,2,0,1,0,0,2,0.184087,0,0.3340186041070277,Medium,1338.2952380952381
520,2012-06-04,1,6,0,1,1,1,0.6708349500820274,0.6552849835605592,0.487083,0.284833,1071,5927,6998,0.5578511653053991,-0.9886397353765003,1.2174113629474064,6.976348070447749,51-75,2,0,1,0,0,2,0.284833,0,0.32675229999080413,High,674.1333333333333
521,2012-06-05,1,6,0,2,1,2,0.6002250863075902,0.5865147230392646,0.613333,0.209575,968,6033,7001,0.2482816944816157,-0.10223376700773215,0.24631371422451345,6.875232087276577,51-75,2,0,1,0,0,2,0.209575,0,0.3681378528602932,Medium,556.1826923076923
522,2012-06-06,1,6,0,3,1,1,0.6168399048716282,0.6080419371132321,0.61125,0.077125,1027,6028,7055,0.32112478347458007,-0.11685858785614557,-1.4627655009200187,6.934397209928558,51-75,2,0,1,0,0,2,0.077125,0,0.37704339185278274,Low,551.1442307692307
523,2012-06-07,1,6,0,4,1,1,0.6770651955312693,0.6436799774856844,0.567083,0.15735000000000002,1038,6456,7494,0.5851659579381295,-0.42695674551906304,-0.4275757686816638,6.945051063725834,51-75,2,0,1,0,0,2,0.15735000000000002,0,0.3839521622774588,Medium,590.9615384615385
524,2012-06-08,1,6,0,5,1,1,0.7352145684072228,0.6809850643138647,0.4679170000000001,0.17538299999999998,1488,6248,7736,0.8401058434964521,-1.1232049376715951,-0.1948855045314087,7.305188215393037,51-75,2,0,1,0,0,2,0.17538299999999998,0,0.34401939520540253,Medium,752.2884615384615
525,2012-06-09,1,6,0,6,0,1,0.8120534315818121,0.747279695216653,0.437083,0.144287,2708,4790,7498,1.1769846439944398,-1.3396916040373983,-0.5961352385754581,7.903965634032166,76-100,2,0,1,0,0,2,0.144287,0,0.35493475003607317,Low,1465.2571428571428
526,2012-06-10,1,6,0,0,0,1,0.8317833728704709,0.7671661155349828,0.5383330000000001,0.133721,2224,4374,6598,1.2634851293037686,-0.6288115699990791,-0.7324744683770218,7.707062655370473,76-100,2,0,1,0,0,2,0.133721,0,0.4477764384674793,Low,1338.2952380952381
527,2012-06-11,1,6,0,1,1,2,0.8245139224802955,0.762183353057862,0.587917,0.207713,1017,5647,6664,1.231614229259899,-0.28068045288543986,0.2222872476439236,6.92461239604856,76-100,2,0,1,0,0,2,0.207713,0,0.48474575176284795,Medium,674.1333333333333
528,2012-06-12,1,6,0,2,1,2,0.7404056089155312,0.6810021285689234,0.833333,0.214546,477,4495,4972,0.8628645287180435,1.4423944551002197,0.3104574120613079,6.1675164908883415,51-75,2,0,1,0,0,2,0.214546,0,0.6170044272944063,Medium,556.1826923076923
529,2012-06-13,1,6,0,3,1,1,0.743520731640152,0.6983840412986476,0.582083,0.343279,1173,6248,7421,0.8765219250344081,-0.3216411849207935,1.9715740191069937,7.067319848653476,51-75,2,0,1,0,0,2,0.343279,0,0.4327907780352946,High,551.1442307692307
530,2012-06-14,1,6,0,4,1,1,0.7341753634662893,0.7157974572684801,0.5695830000000001,0.253733,1180,6183,7363,0.8355497360853131,-0.4094041520860177,0.8161100145820235,7.07326971745971,51-75,2,0,1,0,0,2,0.253733,0,0.4181738060492195,High,590.9615384615385
531,2012-06-15,1,6,0,5,1,1,0.7227540775087392,0.683468569742398,0.589583,0.176617,1563,6102,7665,0.7854762582309923,-0.26898340462165915,-0.17896248640012613,7.354362330421477,51-75,2,0,1,0,0,2,0.176617,0,0.426123517279835,Medium,752.2884615384615
532,2012-06-16,1,6,0,6,0,1,0.7134087093348764,0.6768450135096395,0.504167,0.166667,2963,4739,7702,0.7445040692818969,-0.8686923328924443,-0.3073531107163819,7.993957547573565,51-75,2,0,1,0,0,2,0.166667,0,0.3596771287592367,Medium,1465.2571428571428
533,2012-06-17,1,6,0,0,0,1,0.6646047046327856,0.6470048819521087,0.59875,0.144904,2634,4344,6978,0.5305363726726692,-0.2046215550213698,-0.5881737295098168,7.876258882303226,51-75,2,0,1,0,0,2,0.144904,0,0.3979320668988804,Low,1338.2952380952381
534,2012-06-18,1,6,0,1,1,2,0.6344914362784202,0.6113891563747331,0.777917,0.17474599999999998,653,4446,5099,0.3985130539616313,1.0533166480259728,-0.20310508520371573,6.481577129276431,51-75,2,0,1,0,0,2,0.17474599999999998,0,0.49358167463539976,Medium,674.1333333333333
535,2012-06-19,1,6,0,2,1,1,0.7840173270602236,0.7555821116201802,0.69,0.148017,968,5857,6825,1.0540680771471531,0.43604810528476895,-0.5480048839322786,6.875232087276577,76-100,2,0,1,0,0,2,0.148017,0,0.5409719556715543,Low,556.1826923076923
536,2012-06-20,1,6,0,3,1,1,0.9013540317039747,0.8425874976241308,0.592083,0.113812,872,5339,6211,1.568498492716413,-0.2514308111886138,-0.9893718492325334,6.77078942390898,76-100,2,0,1,0,0,2,0.113812,0,0.5336763991533845,Low,551.1442307692307
537,2012-06-21,1,6,0,4,1,1,0.9304280951174065,0.8840234468115047,0.567917,0.118787,778,5127,5905,1.6959657040163114,-0.42110120034979925,-0.9251765370744053,6.656726524178391,76-100,3,0,0,1,0,3,0.118787,0,0.5284059324947922,Low,590.9615384615385
538,2012-06-22,1,6,0,5,1,1,0.8951237862547327,0.8467170473483199,0.57375,0.18284199999999998,964,4859,5823,1.541183700083682,-0.380147489351819,-0.09863769882538338,6.871091294610546,76-100,3,0,0,1,0,3,0.18284199999999998,0,0.5135772723636528,Medium,752.2884615384615
539,2012-06-23,1,6,0,6,0,1,0.8380136183197127,0.7530881051116108,0.534583,0.179721,2657,4801,7458,1.2907999219364985,-0.6551404601486467,-0.1389097730455877,7.884952945759814,76-100,3,0,0,1,0,3,0.179721,0,0.447987834122207,Medium,1465.2571428571428
540,2012-06-24,1,6,0,0,0,1,0.852550027001884,0.781259877578409,0.479167,0.14552500000000002,2551,4340,6891,1.3545307961071857,-1.0442182672228935,-0.5801606061228424,7.844240718141811,76-100,3,0,0,1,0,3,0.14552500000000002,0,0.40851383878841174,Low,1338.2952380952381
541,2012-06-25,1,6,0,1,1,1,0.8182836770310539,0.7547288988672486,0.504167,0.300383,1139,5640,6779,1.2042994366271695,-0.8686923328924443,1.418062037130098,7.037905963447182,76-100,3,0,0,1,0,3,0.300383,0,0.4125516265977154,High,674.1333333333333
542,2012-06-26,1,6,0,2,1,1,0.7123695043939429,0.6768397629696215,0.373333,0.347642,1077,6365,7442,0.7399479618707574,-1.7872827365800434,2.0278723401011467,6.981934677156389,51-75,3,0,0,1,0,3,0.347642,0,0.2659510441839039,High,556.1826923076923
543,2012-06-27,1,6,0,3,1,1,0.7954398590668638,0.7373364850574883,0.36,0.271775,1077,6258,7335,1.1041470179600013,-1.8808942278771588,1.0489164109552787,6.981934677156389,76-100,3,0,0,1,0,3,0.271775,0,0.28635834926407094,High,551.1442307692307
544,2012-06-28,1,6,0,4,1,1,0.8598194773920593,0.7829111724140828,0.4225,0.17165,921,5958,6879,1.3864016961510552,-1.442079392051036,-0.24305456991558774,6.825460036255307,76-100,3,0,0,1,0,3,0.17165,0,0.36327372919814505,Medium,590.9615384615385
545,2012-06-29,1,6,0,5,1,1,0.96573365002917,0.9287462340501721,0.48875,0.165417,829,4634,5463,1.850753170907466,-0.9769356660753457,-0.32348258613299696,6.720220155135295,76-100,3,0,0,1,0,3,0.165417,0,0.47200232145175686,Medium,752.2884615384615
